GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,CA8001
"G2102130","1971","Kentucky","21","Simpson","213","Simpson, KY",3889
"G2102150","1971","Kentucky","21","Spencer","215","Spencer, KY",244
"G2102170","1971","Kentucky","21","Taylor","217","Taylor, KY",5559
"G2102190","1971","Kentucky","21","Todd","219","Todd, KY",1352
"G2102210","1971","Kentucky","21","Trigg","221","Trigg, KY",905
"G2102230","1971","Kentucky","21","Trimble","223","Trimble, KY",184
"G2102250","1971","Kentucky","21","Union","225","Union, KY",2876
"G2102270","1971","Kentucky","21","Warren","227","Warren, KY",14710
"G2102290","1971","Kentucky","21","Washington","229","Washington, KY",1477
"G2102310","1971","Kentucky","21","Wayne","231","Wayne, KY",1114
"G2102330","1971","Kentucky","21","Webster","233","Webster, KY",1231
"G2102350","1971","Kentucky","21","Whitley","235","Whitley, KY",4546
"G2102370","1971","Kentucky","21","Wolfe","237","Wolfe, KY",416
"G2102390","1971","Kentucky","21","Woodford","239","Woodford, KY",3291
"G2109990","1971","Kentucky","21","Remainder of Kentucky","999","Kentucky Statewide No Fixed Loc",7711
"G2200010","1971","Louisiana","22","Acadia","001","Acadia, LA",6708
"G2200030","1971","Louisiana","22","Allen","003","Allen, LA",3862
"G2200050","1971","Louisiana","22","Ascension","005","Ascension, LA",5930
"G2200070","1971","Louisiana","22","Assumption","007","Assumption, LA",2537
"G2200090","1971","Louisiana","22","Avoyelles","009","Avoyelles, LA",3498
"G2200110","1971","Louisiana","22","Beauregard","011","Beauregard, LA",3569
"G2200130","1971","Louisiana","22","Bienville","013","Bienville, LA",1916
"G2200150","1971","Louisiana","22","Bossier","015","Bossier, LA",7620
"G2200170","1971","Louisiana","22","Caddo","017","Caddo, LA",66373
"G2200190","1971","Louisiana","22","Calcasieu","019","Calcasieu, LA",33909
"G2200210","1971","Louisiana","22","Caldwell","021","Caldwell, LA",836
"G2200230","1971","Louisiana","22","Cameron","023","Cameron, LA",2305
"G2200250","1971","Louisiana","22","Catahoula","025","Catahoula, LA",1453
"G2200270","1971","Louisiana","22","Claiborne","027","Claiborne, LA",2207
"G2200290","1971","Louisiana","22","Concordia","029","Concordia, LA",2137
"G2200310","1971","Louisiana","22","De Soto","031","De Soto, LA",2653
"G2200330","1971","Louisiana","22","East Baton Rouge","033","East Baton Rouge, LA",78364
"G2200350","1971","Louisiana","22","East Carroll","035","East Carroll, LA",1219
"G2200370","1971","Louisiana","22","East Feliciana","037","East Feliciana, LA",851
"G2200390","1971","Louisiana","22","Evangeline","039","Evangeline, LA",2861
"G2200410","1971","Louisiana","22","Franklin","041","Franklin, LA",2371
"G2200430","1971","Louisiana","22","Grant","043","Grant, LA",552
"G2200450","1971","Louisiana","22","Iberia","045","Iberia, LA",10881
"G2200470","1971","Louisiana","22","Iberville","047","Iberville, LA",5299
"G2200490","1971","Louisiana","22","Jackson","049","Jackson, LA",3602
"G2200510","1971","Louisiana","22","Jefferson","051","Jefferson, LA",70151
"G2200530","1971","Louisiana","22","Jefferson Davis","053","Jefferson Davis, LA",3889
"G2200550","1971","Louisiana","22","Lafayette","055","Lafayette, LA",27933
"G2200570","1971","Louisiana","22","Lafourche","057","Lafourche, LA",11018
"G2200590","1971","Louisiana","22","La Salle","059","La Salle, LA",2237
"G2200610","1971","Louisiana","22","Lincoln","061","Lincoln, LA",5504
"G2200630","1971","Louisiana","22","Livingston","063","Livingston, LA",2040
"G2200650","1971","Louisiana","22","Madison","065","Madison, LA",1577
"G2200670","1971","Louisiana","22","Morehouse","067","Morehouse, LA",4620
"G2200690","1971","Louisiana","22","Natchitoches","069","Natchitoches, LA",3921
"G2200710","1971","Louisiana","22","Orleans","071","Orleans, LA",223416
"G2200730","1971","Louisiana","22","Ouachita","073","Ouachita, LA",27282
"G2200750","1971","Louisiana","22","Plaquemines","075","Plaquemines, LA",13345
"G2200770","1971","Louisiana","22","Pointe Coupee","077","Pointe Coupee, LA",1714
"G2200790","1971","Louisiana","22","Rapides","079","Rapides, LA",23387
"G2200810","1971","Louisiana","22","Red River","081","Red River, LA",1011
"G2200830","1971","Louisiana","22","Richland","083","Richland, LA",2831
"G2200850","1971","Louisiana","22","Sabine","085","Sabine, LA",2198
"G2200870","1971","Louisiana","22","St Bernard","087","St. Bernard, LA",7765
"G2200890","1971","Louisiana","22","St Charles","089","St. Charles, LA",6578
"G2200910","1971","Louisiana","22","St Helena","091","St. Helena, LA",490
"G2200930","1971","Louisiana","22","St James","093","St. James, LA",3859
"G2200950","1971","Louisiana","22","St John the Baptist","095","St. John the Baptist, LA",2546
"G2200970","1971","Louisiana","22","St Landry","097","St. Landry, LA",8549
"G2200990","1971","Louisiana","22","St Martin","099","St. Martin, LA",3254
"G2201010","1971","Louisiana","22","St Mary","101","St. Mary, LA",16613
"G2201030","1971","Louisiana","22","St Tammany","103","St. Tammany, LA",7025
"G2201050","1971","Louisiana","22","Tangipahoa","105","Tangipahoa, LA",8377
"G2201070","1971","Louisiana","22","Tensas","107","Tensas, LA",734
"G2201090","1971","Louisiana","22","Terrebonne","109","Terrebonne, LA",18377
"G2201110","1971","Louisiana","22","Union","111","Union, LA",2221
"G2201130","1971","Louisiana","22","Vermilion","113","Vermilion, LA",6028
"G2201150","1971","Louisiana","22","Vernon","115","Vernon, LA",2312
"G2201170","1971","Louisiana","22","Washington","117","Washington, LA",7209
"G2201190","1971","Louisiana","22","Webster","119","Webster, LA",10962
"G2201210","1971","Louisiana","22","West Baton Rouge","121","West Baton Rouge, LA",1662
"G2201230","1971","Louisiana","22","West Carroll","123","West Carroll, LA",950
"G2201250","1971","Louisiana","22","West Feliciana","125","West Feliciana, LA",1816
"G2201270","1971","Louisiana","22","Winn","127","Winn, LA",2784
"G2209990","1971","Louisiana","22","Remainder of Louisiana","999","Louisiana Statewide No Fixed Loc",8597
"G2300010","1971","Maine","23","Androscoggin","001","Androscoggin, ME",26327
"G2300030","1971","Maine","23","Aroostook","003","Aroostook, ME",15745
"G2300050","1971","Maine","23","Cumberland","005","Cumberland, ME",64451
"G2300070","1971","Maine","23","Franklin","007","Franklin, ME",6466
"G2300090","1971","Maine","23","Hancock","009","Hancock, ME",6441
"G2300110","1971","Maine","23","Kennebec","011","Kennebec, ME",26880
"G2300130","1971","Maine","23","Knox","013","Knox, ME",6134
"G2300150","1971","Maine","23","Lincoln","015","Lincoln, ME",3887
"G2300170","1971","Maine","23","Oxford","017","Oxford, ME",10075
"G2300190","1971","Maine","23","Penobscot","019","Penobscot, ME",30250
"G2300210","1971","Maine","23","Piscataquis","021","Piscataquis, ME",3123
"G2300230","1971","Maine","23","Sagadahoc","023","Sagadahoc, ME",5508
"G2300250","1971","Maine","23","Somerset","025","Somerset, ME",9554
"G2300270","1971","Maine","23","Waldo","027","Waldo, ME",4111
"G2300290","1971","Maine","23","Washington","029","Washington, ME",4822
"G2300310","1971","Maine","23","York","031","York, ME",21925
"G2309990","1971","Maine","23","Remainder of Maine","999","Maine Statewide No Fixed Loc",2365
"G2400010","1971","Maryland","24","Allegany","001","Allegany, MD",22639
"G2400030","1971","Maryland","24","Anne Arundel","003","Anne Arundel, MD",49300
"G2400050","1971","Maryland","24","Baltimore","005","Baltimore, MD",147665
"G2400090","1971","Maryland","24","Calvert","009","Calvert, MD",3732
"G2400110","1971","Maryland","24","Caroline","011","Caroline, MD",3700
"G2400130","1971","Maryland","24","Carroll","013","Carroll, MD",14268
"G2400150","1971","Maryland","24","Cecil","015","Cecil, MD",9077
"G2400170","1971","Maryland","24","Charles","017","Charles, MD",6461
"G2400190","1971","Maryland","24","Dorchester","019","Dorchester, MD",7755
"G2400210","1971","Maryland","24","Frederick","021","Frederick, MD",18044
"G2400230","1971","Maryland","24","Garrett","023","Garrett, MD",3180
"G2400250","1971","Maryland","24","Harford","025","Harford, MD",14658
"G2400270","1971","Maryland","24","Howard","027","Howard, MD",12282
"G2400290","1971","Maryland","24","Kent","029","Kent, MD",2983
"G2400310","1971","Maryland","24","Montgomery","031","Montgomery, MD",120223
"G2400330","1971","Maryland","24","Prince Georges","033","Prince Georges, MD",99701
"G2400350","1971","Maryland","24","Queen Anne's","035","Queen Annes, MD",2544
"G2400370","1971","Maryland","24","St Mary's","037","St. Marys, MD",4284
"G2400390","1971","Maryland","24","Somerset","039","Somerset, MD",2490
"G2400410","1971","Maryland","24","Talbot","041","Talbot, MD",7082
"G2400430","1971","Maryland","24","Washington","043","Washington, MD",27486
"G2400450","1971","Maryland","24","Wicomico","045","Wicomico, MD",19388
"G2400470","1971","Maryland","24","Worcester","047","Worcester, MD",7272
"G2405100","1971","Maryland","24","Baltimore city","510","Baltimore city, MD",361898
"G2409990","1971","Maryland","24","Remainder of Maryland","999","Maryland Statewide No Fixed Loc",11236
"G2500010","1971","Massachusetts","25","Barnstable","001","Barnstable, MA",20993
"G2500030","1971","Massachusetts","25","Berkshire","003","Berkshire, MA",45810
"G2500050","1971","Massachusetts","25","Bristol","005","Bristol, MA",132859
"G2500070","1971","Massachusetts","25","Dukes","007","Dukes, MA",1425
"G2500090","1971","Massachusetts","25","Essex","009","Essex, MA",180560
"G2500110","1971","Massachusetts","25","Franklin","011","Franklin, MA",14576
"G2500130","1971","Massachusetts","25","Hampden","013","Hampden, MA",141005
"G2500150","1971","Massachusetts","25","Hampshire","015","Hampshire, MA",24760
"G2500170","1971","Massachusetts","25","Middlesex","017","Middlesex, MA",426618
"G2500190","1971","Massachusetts","25","Nantucket","019","Nantucket, MA",842
"G2500210","1971","Massachusetts","25","Norfolk","021","Norfolk, MA",151251
"G2500230","1971","Massachusetts","25","Plymouth","023","Plymouth, MA",61250
"G2500250","1971","Massachusetts","25","Suffolk","025","Suffolk, MA",443568
"G2500270","1971","Massachusetts","25","Worcester","027","Worcester, MA",191433
"G2509990","1971","Massachusetts","25","Remainder of Massachusetts","999","Massachusetts Statewide No Fixed Loc",11401
"G2600010","1971","Michigan","26","Alcona","001","Alcona, MI",881
"G2600030","1971","Michigan","26","Alger","003","Alger, MI",1343
"G2600050","1971","Michigan","26","Allegan","005","Allegan, MI",10251
"G2600070","1971","Michigan","26","Alpena","007","Alpena, MI",6615
"G2600090","1971","Michigan","26","Antrim","009","Antrim, MI",1811
"G2600110","1971","Michigan","26","Arenac","011","Arenac, MI",1628
"G2600130","1971","Michigan","26","Baraga","013","Baraga, MI",1234
"G2600150","1971","Michigan","26","Barry","015","Barry, MI",5372
"G2600170","1971","Michigan","26","Bay","017","Bay, MI",26005
"G2600190","1971","Michigan","26","Benzie","019","Benzie, MI",1537
"G2600210","1971","Michigan","26","Berrien","021","Berrien, MI",52153
"G2600230","1971","Michigan","26","Branch","023","Branch, MI",6872
"G2600250","1971","Michigan","26","Calhoun","025","Calhoun, MI",42505
"G2600270","1971","Michigan","26","Cass","027","Cass, MI",6198
"G2600290","1971","Michigan","26","Charlevoix","029","Charlevoix, MI",3216
"G2600310","1971","Michigan","26","Cheboygan","031","Cheboygan, MI",2807
"G2600330","1971","Michigan","26","Chippewa","033","Chippewa, MI",3038
"G2600350","1971","Michigan","26","Clare","035","Clare, MI",2246
"G2600370","1971","Michigan","26","Clinton","037","Clinton, MI",4382
"G2600390","1971","Michigan","26","Crawford","039","Crawford, MI",1344
"G2600410","1971","Michigan","26","Delta","041","Delta, MI",6673
"G2600430","1971","Michigan","26","Dickinson","043","Dickinson, MI",5512
"G2600450","1971","Michigan","26","Eaton","045","Eaton, MI",7450
"G2600470","1971","Michigan","26","Emmet","047","Emmet, MI",5226
"G2600490","1971","Michigan","26","Genesee","049","Genesee, MI",138415
"G2600510","1971","Michigan","26","Gladwin","051","Gladwin, MI",892
"G2600530","1971","Michigan","26","Gogebic","053","Gogebic, MI",3347
"G2600550","1971","Michigan","26","Grand Traverse","055","Grand Traverse, MI",11069
"G2600570","1971","Michigan","26","Gratiot","057","Gratiot, MI",8172
"G2600590","1971","Michigan","26","Hillsdale","059","Hillsdale, MI",6562
"G2600610","1971","Michigan","26","Houghton","061","Houghton, MI",4592
"G2600630","1971","Michigan","26","Huron","063","Huron, MI",4962
"G2600650","1971","Michigan","26","Ingham","065","Ingham, MI",81823
"G2600670","1971","Michigan","26","Ionia","067","Ionia, MI",7509
"G2600690","1971","Michigan","26","Iosco","069","Iosco, MI",2691
"G2600710","1971","Michigan","26","Iron","071","Iron, MI",1748
"G2600730","1971","Michigan","26","Isabella","073","Isabella, MI",5250
"G2600750","1971","Michigan","26","Jackson","075","Jackson, MI",38293
"G2600770","1971","Michigan","26","Kalamazoo","077","Kalamazoo, MI",64564
"G2600790","1971","Michigan","26","Kalkaska","079","Kalkaska, MI",450
"G2600810","1971","Michigan","26","Kent","081","Kent, MI",138892
"G2600830","1971","Michigan","26","Keweenaw","083","Keweenaw, MI",137
"G2600850","1971","Michigan","26","Lake","085","Lake, MI",650
"G2600870","1971","Michigan","26","Lapeer","087","Lapeer, MI",5582
"G2600890","1971","Michigan","26","Leelanau","089","Leelanau, MI",1070
"G2600910","1971","Michigan","26","Lenawee","091","Lenawee, MI",21610
"G2600930","1971","Michigan","26","Livingston","093","Livingston, MI",7028
"G2600950","1971","Michigan","26","Luce","095","Luce, MI",530
"G2600970","1971","Michigan","26","Mackinac","097","Mackinac, MI",1117
"G2600990","1971","Michigan","26","Macomb","099","Macomb, MI",142896
"G2601010","1971","Michigan","26","Manistee","101","Manistee, MI",4827
"G2601030","1971","Michigan","26","Marquette","103","Marquette, MI",11156
"G2601050","1971","Michigan","26","Mason","105","Mason, MI",4676
"G2601070","1971","Michigan","26","Mecosta","107","Mecosta, MI",3375
"G2601090","1971","Michigan","26","Menominee","109","Menominee, MI",4463
"G2601110","1971","Michigan","26","Midland","111","Midland, MI",20999
"G2601130","1971","Michigan","26","Missaukee","113","Missaukee, MI",444
"G2601150","1971","Michigan","26","Monroe","115","Monroe, MI",19378
"G2601170","1971","Michigan","26","Montcalm","117","Montcalm, MI",9691
"G2601190","1971","Michigan","26","Montmorency","119","Montmorency, MI",685
"G2601210","1971","Michigan","26","Muskegon","121","Muskegon, MI",44011
"G2601230","1971","Michigan","26","Newaygo","123","Newaygo, MI",3663
"G2601250","1971","Michigan","26","Oakland","125","Oakland, MI",234114
"G2601270","1971","Michigan","26","Oceana","127","Oceana, MI",1365
"G2601290","1971","Michigan","26","Ogemaw","129","Ogemaw, MI",1468
"G2601310","1971","Michigan","26","Ontonagon","131","Ontonagon, MI",3890
"G2601330","1971","Michigan","26","Osceola","133","Osceola, MI",3012
"G2601350","1971","Michigan","26","Oscoda","135","Oscoda, MI",356
"G2601370","1971","Michigan","26","Otsego","137","Otsego, MI",2312
"G2601390","1971","Michigan","26","Ottawa","139","Ottawa, MI",29101
"G2601410","1971","Michigan","26","Presque Isle","141","Presque Isle, MI",1811
"G2601430","1971","Michigan","26","Roscommon","143","Roscommon, MI",1233
"G2601450","1971","Michigan","26","Saginaw","145","Saginaw, MI",66969
"G2601470","1971","Michigan","26","St Clair","147","St. Clair, MI",23362
"G2601490","1971","Michigan","26","St Joseph","149","St. Joseph, MI",13735
"G2601510","1971","Michigan","26","Sanilac","151","Sanilac, MI",6171
"G2601530","1971","Michigan","26","Schoolcraft","153","Schoolcraft, MI",966
"G2601550","1971","Michigan","26","Shiawassee","155","Shiawassee, MI",11023
"G2601570","1971","Michigan","26","Tuscola","157","Tuscola, MI",5907
"G2601590","1971","Michigan","26","Van Buren","159","Van Buren, MI",9195
"G2601610","1971","Michigan","26","Washtenaw","161","Washtenaw, MI",66453
"G2601630","1971","Michigan","26","Wayne","163","Wayne, MI",902430
"G2601650","1971","Michigan","26","Wexford","165","Wexford, MI",4987
"G2609990","1971","Michigan","26","Remainder of Michigan","999","Michigan Statewide No Fixed Loc",17448
"G2700010","1971","Minnesota","27","Aitkin","001","Aitkin, MN",1505
"G2700030","1971","Minnesota","27","Anoka","003","Anoka, MN",22188
"G2700050","1971","Minnesota","27","Becker","005","Becker, MN",3513
"G2700070","1971","Minnesota","27","Beltrami","007","Beltrami, MN",3350
"G2700090","1971","Minnesota","27","Benton","009","Benton, MN",3181
"G2700110","1971","Minnesota","27","Big Stone","011","Big Stone, MN",1238
"G2700130","1971","Minnesota","27","Blue Earth","013","Blue Earth, MN",14059
"G2700150","1971","Minnesota","27","Brown","015","Brown, MN",6686
"G2700170","1971","Minnesota","27","Carlton","017","Carlton, MN",5486
"G2700190","1971","Minnesota","27","Carver","019","Carver, MN",4274
"G2700210","1971","Minnesota","27","Cass","021","Cass, MN",1575
"G2700230","1971","Minnesota","27","Chippewa","023","Chippewa, MN",2411
"G2700250","1971","Minnesota","27","Chisago","025","Chisago, MN",1806
"G2700270","1971","Minnesota","27","Clay","027","Clay, MN",7319
"G2700290","1971","Minnesota","27","Clearwater","029","Clearwater, MN",841
"G2700310","1971","Minnesota","27","Cook","031","Cook, MN",656
"G2700330","1971","Minnesota","27","Cottonwood","033","Cottonwood, MN",2741
"G2700350","1971","Minnesota","27","Crow Wing","035","Crow Wing, MN",5635
"G2700370","1971","Minnesota","27","Dakota","037","Dakota, MN",21010
"G2700390","1971","Minnesota","27","Dodge","039","Dodge, MN",1155
"G2700410","1971","Minnesota","27","Douglas","041","Douglas, MN",4159
"G2700430","1971","Minnesota","27","Faribault","043","Faribault, MN",3667
"G2700450","1971","Minnesota","27","Fillmore","045","Fillmore, MN",3470
"G2700470","1971","Minnesota","27","Freeborn","047","Freeborn, MN",10448
